,N1_3,N2_3,ocean_3,KR_3,N3_3,N4_3,N5_3,N6_3,C1_3,C2_3,C3_3,C4_3,C5_3,GR_3,GR_8,S1_3,S1_8,S1_20,S1_30,S2_3,S2_8,S2_20,S2_30,S3_3,S3_8,S3_20,S3_30,S4_3,S4_8,S4A_20,S4B_20,S4_30,S5_3,S5_8,S5_30,S6_3,S6_8,S6_20,S6_30
OTU5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,1,0,3,0,0,0,3,1,1,2,0,1,1,0,0,2,0
OTU5101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,2,0,0,2,0,2,0,2,1,0,0,0,0,0,0,3,0,2
OTU5102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,1,0,4,0,1,0,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0
OTU5103,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0
OTU5104,0,1,0,0,4,1,0,1,0,1,0,1,0,0,3,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,6
OTU5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,5,0,0,3,0,0,1,3
OTU5107,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,4,0
OTU5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,1,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,2
OTU5109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,1,1,0,0,1,0,0,3,1,1,0,0,0,1,0,1,0,0
OTU5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,5
OTU5111,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1
OTU5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,3,3,0,0,1,0,0,0,1
OTU5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,1,0,0
OTU5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
OTU5115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU5116,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
OTU5117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
OTU5118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
OTU5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU5120,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0
OTU5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2
OTU5123,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
OTU5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU5127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
OTU5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
OTU5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5134,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5135,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0
OTU5137,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5138,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5139,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU5141,8,15,0,0,31,22,12,18,23,8,43,6,3,3,130,4,10,2,1,9,15,2,3,34,13,0,0,20,14,0,2,8,4,22,0,17,17,1,1
OTU5142,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,2,1,1,0,1,0,3,0,1,3,2,0,1,0,0,4,0,1,1,0,0,1,0
OTU5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,2,3,0,1,0,0,1,0,1,1,0,0,1,0
OTU5144,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2
OTU5145,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
OTU5148,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5151,0,0,0,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5152,0,0,0,34,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5153,0,4,0,57,2,2,0,2,1,0,2,0,0,50,1,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0
OTU5154,0,0,0,3,1,1,2,0,0,0,1,1,0,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5155,0,0,0,11,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU5156,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5158,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5159,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29,972,404,0,66,454,307,0,86,441,203,1,20,560,422,374,1,34,361,0,17,686,421
OTU5160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,134,127,0,1,35,93,1,1,78,76,0,0,104,84,69,0,0,111,0,1,86,119
OTU5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,64,0,0,22,25,0,0,55,23,0,0,31,66,27,0,0,29,0,0,79,58
OTU5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,8,2,0,0,13,4,0,1,8,10,4,0,0,7,0,0,25,11
OTU5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,3,8,12,0,1,7,3,0,0,11,8,7,0,0,4,0,0,7,7
OTU5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,8,0,1,6,2,0,0,5,8,6,0,0,6,0,0,5,5
OTU5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,9,0,0,14,2,0,0,5,5,2,0,0,3,0,0,5,5
OTU5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,1,0,0,5,2,0,0,7,1,5,0,0,7,0,0,6,5
OTU5167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,2,2,0,0,3,4,0,0,3,4,3,0,0,2,0,0,9,6
OTU5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,1,1,0
OTU5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU5170,6,3,1,1,11,9,9,7,8,4,15,23,8,5,4,13,5,0,0,18,1,3,0,14,0,0,0,18,4,0,0,0,14,2,0,10,3,1,0
OTU5171,1,5,101,13,0,4,0,1,1,1,0,29,1,6,13,47,5,29,40,4,4,46,11,0,24,214,14,10,12,68,15,113,3,158,1,1,35,15,27
OTU5172,0,1,0,0,0,0,0,2,0,10,1,0,0,0,42,1,1,80,15,11,0,4,2,1,3,120,8,3,73,56,21,13,1,231,3,0,235,6,1
OTU5173,0,2,0,0,0,0,0,0,0,2,0,1,0,0,53,2,0,83,12,14,2,7,1,1,3,128,9,2,66,45,12,6,1,249,0,0,236,4,1
OTU5174,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,5,68,0,1,13,0,12,1,0,8,0,0,0,4,0
OTU5175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,57
OTU5176,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,31,0,0,0,0,1
OTU5177,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,3,2,19,0,2,1,0,3,0,0,0,2,1
OTU5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
OTU5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
OTU5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,6,1,0,0,5,0,3,0,2,0,1,0,0,0,0,0,0,0,2
OTU5186,0,0,2,0,1,0,0,0,3,0,2,42,1,0,1,2,0,1,2,1,0,0,0,4,0,6,1,0,0,6,0,2,0,2,0,0,0,0,0
OTU5187,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
OTU5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5192,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5193,134,181,256,5,147,130,138,82,218,341,190,208,338,363,378,443,376,8,5,232,202,102,23,250,487,16,8,276,393,45,5,15,327,356,6,355,549,15,13
OTU5194,155,152,57,6,152,135,145,83,285,363,213,318,380,476,133,579,75,0,0,330,41,121,20,195,79,7,3,312,100,46,4,11,407,42,0,453,144,8,2
OTU5195,32,43,26,1,43,49,59,39,44,74,49,72,72,67,11,131,22,0,0,72,2,20,6,45,15,4,2,45,20,12,6,1,88,6,0,90,23,5,2
OTU5196,9,13,10,0,7,7,6,2,10,13,14,19,17,13,28,26,29,0,0,11,13,7,0,14,38,0,0,20,23,1,0,0,18,24,0,17,52,0,0
OTU5197,8,4,6,0,7,8,9,6,20,24,13,26,24,24,7,31,3,0,0,29,2,5,0,15,10,2,1,24,9,1,0,0,28,1,0,36,6,0,0
OTU5198,3,5,3,0,6,14,4,1,13,20,13,15,27,24,2,37,5,0,0,8,0,2,0,11,4,1,0,20,6,0,0,0,22,3,0,38,7,0,1
OTU5199,3,5,2,0,4,4,1,1,4,9,3,4,7,3,1,7,2,0,0,3,0,3,0,2,2,0,0,3,2,0,0,0,8,2,0,3,3,0,0
OTU5200,0,3,3,0,0,0,0,0,4,3,4,0,2,1,5,7,4,0,0,4,1,1,0,4,3,0,0,3,6,0,0,0,2,2,0,3,5,0,0
OTU5201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5205,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,309,1086,0,12,397,717,1,1,964,812,3,1,425,2019,511,0,3,619,0,2,1328,822
OTU5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240,651,0,4,260,413,0,4,559,491,3,1,311,938,345,1,3,397,0,3,886,487
OTU5207,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,78,1,2,52,50,0,0,129,125,1,0,58,171,45,0,0,86,0,0,191,74
OTU5208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,191,0,0,26,64,0,0,119,98,0,0,24,181,30,0,0,37,0,0,132,75
OTU5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,104,0,0,13,39,0,0,46,57,0,0,15,98,17,0,0,27,0,0,77,41
OTU5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,15,36,0,0,26,26,0,0,21,52,10,0,0,17,0,1,26,20
OTU5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,11,8,0,0,23,15,0,0,19,59,6,0,0,18,0,0,49,13
OTU5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,14,13,0,0,26,12,0,0,19,36,11,0,0,12,0,0,41,16
OTU5213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,1,18,10,0,0,34,18,0,0,8,29,12,0,0,15,0,0,36,11
OTU5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,11,17,0,0,14,3,0,0,11,47,11,0,1,10,0,0,22,19
OTU5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,1,5,8,0,0,16,9,0,0,3,13,10,0,0,6,0,0,25,3
OTU5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,6,14,0,0,10,5,0,0,3,20,6,0,0,5,0,0,9,7
OTU5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,3,3,0,0,4,4,0,0,6,15,6,0,0,7,0,0,23,7
OTU5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,4,6,0,0,7,4,0,0,8,8,2,0,0,3,0,0,6,6
OTU5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,4,6,0,1,2,3,0,0,2,11,1,0,0,6,0,0,2,2
OTU5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,4,0,0,9,2,0,0,3,9,3,0,0,3,0,0,11,3
OTU5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,5,1,0,0,2,3,1,0,0,0,0,0,4,1
OTU5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,3,1
OTU5223,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5224,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU5225,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,6,2,2,0,0,0,0,0,1,1,6,2,0,0,0,0,0,2,0
OTU5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,1,0
OTU5228,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,7,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
OTU5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,1
OTU5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1
OTU5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0
OTU5233,416,519,45,24,498,577,455,447,571,570,574,598,702,570,216,715,189,1,1,616,50,202,43,530,109,12,16,657,183,55,9,34,743,120,3,889,244,12,13
OTU5234,274,147,16,7,124,133,118,84,255,251,185,128,212,94,138,175,88,4,2,169,30,143,27,157,71,8,2,197,66,42,3,19,212,56,3,219,101,15,8
OTU5235,140,117,9,8,179,180,200,136,174,148,178,198,195,193,39,250,18,1,1,210,7,72,21,146,21,3,0,219,34,30,2,20,293,23,0,341,23,6,4
OTU5236,159,126,19,12,70,80,59,50,142,158,139,118,154,61,92,136,67,0,0,131,33,100,20,104,28,1,1,138,53,24,3,9,123,61,2,164,60,9,7
OTU5237,102,68,13,2,39,54,41,35,93,89,87,52,94,30,61,52,51,1,2,56,16,52,12,64,34,3,0,72,30,17,0,4,62,52,0,86,53,2,0
OTU5238,86,61,6,2,51,40,39,39,79,70,60,54,83,22,26,66,19,0,0,52,6,27,8,33,9,0,1,71,21,8,0,3,60,15,0,59,19,2,1
OTU5239,4,7,0,0,4,4,4,6,3,10,15,7,2,3,31,5,67,42,42,7,43,40,37,9,76,62,62,8,51,33,44,38,3,46,45,5,86,51,36
OTU5240,4,7,0,0,4,3,3,2,2,5,8,4,3,2,10,5,37,25,8,7,27,31,8,4,48,26,15,5,21,40,23,9,2,30,9,4,36,31,18
OTU5241,27,13,1,1,14,24,10,11,40,27,20,23,28,13,19,21,10,1,0,23,4,14,3,22,16,1,0,35,10,4,3,1,25,6,0,25,27,1,1
OTU5242,9,14,1,0,15,7,9,2,16,32,25,18,15,9,44,20,40,0,0,14,10,4,0,27,16,0,0,17,33,1,0,1,14,25,0,15,36,1,0
OTU5243,0,0,18,0,0,0,0,0,0,0,0,0,1,0,1,0,11,36,26,0,13,23,23,0,22,27,30,0,1,31,33,21,0,6,23,0,6,39,17
OTU5244,16,12,1,0,8,13,16,12,19,21,16,26,17,4,14,22,10,0,0,13,8,4,1,14,8,1,3,14,12,0,1,0,13,9,0,21,10,4,0
OTU5245,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,9,28,11,0,25,33,8,0,24,24,17,0,13,32,28,9,1,9,25,0,10,28,18
OTU5246,8,13,0,0,9,16,14,10,17,19,16,26,18,20,1,29,0,0,0,18,0,3,0,8,0,0,0,14,3,1,0,2,33,2,0,35,0,2,0
OTU5247,10,14,1,1,6,12,8,7,27,28,18,14,18,3,14,11,14,0,0,21,3,3,0,8,6,0,1,20,12,1,0,0,18,9,0,18,8,1,1
OTU5248,9,9,1,0,6,15,9,10,16,19,15,17,16,8,9,10,3,0,0,11,2,1,0,17,6,2,0,16,6,1,1,0,17,5,0,11,11,3,2
OTU5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,11,0,11,17,3,0,7,25,13,0,2,46,35,3,0,3,14,0,0,46,11
OTU5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,10,0,20,21,7,0,19,25,11,1,6,34,26,10,0,5,8,0,7,29,9
OTU5251,5,6,2,0,9,5,10,5,7,14,10,13,21,11,8,13,7,0,0,22,0,2,0,8,6,1,0,16,6,1,0,0,14,6,1,14,5,0,0
OTU5252,7,7,0,0,5,13,12,10,6,6,17,18,14,5,4,18,1,0,1,26,0,2,0,14,3,0,0,9,3,0,0,0,18,3,0,10,4,0,0
OTU5253,8,8,0,0,5,11,8,6,14,13,14,9,14,3,2,12,0,0,0,6,0,1,0,7,1,0,0,17,3,0,0,0,13,2,0,16,2,0,0
OTU5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,11,0,10,13,8,0,12,8,12,0,1,10,10,7,0,2,10,1,0,20,9
OTU5255,10,0,0,0,5,4,1,3,11,12,7,8,13,1,0,5,1,0,0,4,0,0,0,8,2,0,0,14,3,0,0,0,11,1,0,5,1,0,0
OTU5256,2,9,3,0,2,2,0,1,9,5,10,2,9,0,1,4,7,0,0,3,2,4,0,1,4,0,0,5,2,1,0,0,5,7,0,5,5,0,0
OTU5257,4,5,0,0,4,2,3,5,3,3,4,5,10,9,0,11,0,0,0,7,1,0,0,2,0,0,1,4,0,0,0,0,8,0,0,13,0,0,0
OTU5258,7,2,0,0,0,1,2,3,4,6,8,2,6,1,1,8,0,0,0,4,0,1,0,3,0,0,0,9,0,0,0,0,9,0,0,10,3,0,0
OTU5259,2,3,0,0,4,5,1,3,5,7,5,3,9,2,1,2,2,0,0,4,0,1,0,4,2,0,0,4,3,1,0,0,5,0,0,6,6,0,0
OTU5260,2,2,0,0,4,4,1,1,4,3,4,0,9,5,5,3,11,0,0,2,1,1,1,3,2,0,0,4,0,0,0,0,3,8,0,1,4,0,0
OTU5261,4,2,0,0,2,6,2,3,3,1,5,5,5,0,1,5,0,0,0,5,1,0,0,2,1,0,0,4,2,0,0,1,4,2,0,5,0,0,0
OTU5262,6,4,0,0,2,0,0,0,2,3,2,1,2,0,2,0,0,0,0,0,1,2,0,2,0,0,0,2,3,0,0,0,1,0,0,4,3,0,0
OTU5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,4,1,0,5,3,1,0,0,4,4,0,0,0,3,0,1,4,1
